交易日期,代理代码,代理名称,复权单位净值,原单位净值,当日每份分红
2018-05-11,159905,工银深证红利ETF,1.6721000000,1.672100,0.000000
2018-05-14,159905,工银深证红利ETF,1.6927000000,1.692700,0.000000
2018-05-15,159905,工银深证红利ETF,1.6946000000,1.694600,0.000000
2018-05-16,159905,工银深证红利ETF,1.6805000000,1.680500,0.000000
2018-05-17,159905,工银深证红利ETF,1.6640000000,1.664000,0.000000
2018-05-18,159905,工银深证红利ETF,1.6778000000,1.677800,0.000000
2018-05-21,159905,工银深证红利ETF,1.6767000000,1.676700,0.000000
2018-05-22,159905,工银深证红利ETF,1.6613000000,1.661300,0.000000
2018-05-23,159905,工银深证红利ETF,1.6422000000,1.642200,0.000000
2018-05-24,159905,工银深证红利ETF,1.6255000000,1.625500,0.000000
2018-05-25,159905,工银深证红利ETF,1.6217000000,1.621700,0.000000
2018-05-28,159905,工银深证红利ETF,1.6471000000,1.647100,0.000000
2018-05-29,159905,工银深证红利ETF,1.6286000000,1.628600,0.000000
2018-05-30,159905,工银深证红利ETF,1.6043000000,1.604300,0.000000
2018-05-31,159905,工银深证红利ETF,1.6497000000,1.649700,0.000000
2018-06-01,159905,工银深证红利ETF,1.6367000000,1.636700,0.000000
2018-06-04,159905,工银深证红利ETF,1.6671000000,1.667100,0.000000
2018-06-05,159905,工银深证红利ETF,1.6846000000,1.684600,0.000000
2018-06-06,159905,工银深证红利ETF,1.6757000000,1.675700,0.000000
2018-06-07,159905,工银深证红利ETF,1.6745000000,1.674500,0.000000
2018-06-08,159905,工银深证红利ETF,1.6597000000,1.659700,0.000000
2018-06-11,159905,工银深证红利ETF,1.6758000000,1.675800,0.000000
2018-06-12,159905,工银深证红利ETF,1.7105000000,1.710500,0.000000
2018-06-13,159905,工银深证红利ETF,1.6891000000,1.689100,0.000000
2018-06-14,159905,工银深证红利ETF,1.6631000000,1.663100,0.000000
2018-06-15,159905,工银深证红利ETF,1.6589000000,1.658900,0.000000
2018-06-19,159905,工银深证红利ETF,1.5902000000,1.590200,0.000000
2018-06-20,159905,工银深证红利ETF,1.6024000000,1.602400,0.000000
2018-06-21,159905,工银深证红利ETF,1.5876000000,1.587600,0.000000
2018-06-22,159905,工银深证红利ETF,1.5887000000,1.588700,0.000000
2018-06-25,159905,工银深证红利ETF,1.5657000000,1.565700,0.000000
2018-06-26,159905,工银深证红利ETF,1.5432000000,1.543200,0.000000
2018-06-27,159905,工银深证红利ETF,1.4931000000,1.493100,0.000000
2018-06-28,159905,工银深证红利ETF,1.4723000000,1.472300,0.000000
2018-06-29,159905,工银深证红利ETF,1.5167000000,1.516700,0.000000
2018-06-30,159905,工银深证红利ETF,1.5166000000,1.516600,0.000000
2018-07-02,159905,工银深证红利ETF,1.4634000000,1.463400,0.000000
2018-07-03,159905,工银深证红利ETF,1.4539000000,1.453900,0.000000
2018-07-04,159905,工银深证红利ETF,1.4183000000,1.418300,0.000000
2018-07-05,159905,工银深证红利ETF,1.4118000000,1.411800,0.000000
2018-07-06,159905,工银深证红利ETF,1.4253000000,1.425300,0.000000
2018-07-09,159905,工银深证红利ETF,1.4765000000,1.476500,0.000000
2018-07-10,159905,工银深证红利ETF,1.4784000000,1.478400,0.000000
2018-07-11,159905,工银深证红利ETF,1.4501000000,1.450100,0.000000
2018-07-12,159905,工银深证红利ETF,1.4816000000,1.481600,0.000000
2018-07-13,159905,工银深证红利ETF,1.4923000000,1.492300,0.000000
2018-07-16,159905,工银深证红利ETF,1.4875000000,1.487500,0.000000
2018-07-17,159905,工银深证红利ETF,1.4761000000,1.476100,0.000000
2018-07-18,159905,工银深证红利ETF,1.4596000000,1.459600,0.000000
2018-07-19,159905,工银深证红利ETF,1.4654000000,1.465400,0.000000
2018-07-20,159905,工银深证红利ETF,1.4803000000,1.480300,0.000000
2018-07-23,159905,工银深证红利ETF,1.4852000000,1.485200,0.000000
2018-07-24,159905,工银深证红利ETF,1.5181000000,1.518100,0.000000
2018-07-25,159905,工银深证红利ETF,1.5054000000,1.505400,0.000000
2018-07-26,159905,工银深证红利ETF,1.4913000000,1.491300,0.000000
2018-07-27,159905,工银深证红利ETF,1.4825000000,1.482500,0.000000
2018-07-30,159905,工银深证红利ETF,1.4762000000,1.476200,0.000000
2018-07-31,159905,工银深证红利ETF,1.4785000000,1.478500,0.000000
2018-08-01,159905,工银深证红利ETF,1.4414000000,1.441400,0.000000
2018-08-02,159905,工银深证红利ETF,1.3932000000,1.393200,0.000000
2018-08-03,159905,工银深证红利ETF,1.3553000000,1.355300,0.000000
2018-08-06,159905,工银深证红利ETF,1.3363000000,1.336300,0.000000
2018-08-07,159905,工银深证红利ETF,1.3808000000,1.380800,0.000000
2018-08-08,159905,工银深证红利ETF,1.3557000000,1.355700,0.000000
2018-08-09,159905,工银深证红利ETF,1.3971000000,1.397100,0.000000
2018-08-10,159905,工银深证红利ETF,1.4018000000,1.401800,0.000000
2018-08-13,159905,工银深证红利ETF,1.3911000000,1.391100,0.000000
2018-08-14,159905,工银深证红利ETF,1.3847000000,1.384700,0.000000
2018-08-15,159905,工银深证红利ETF,1.3523000000,1.352300,0.000000
2018-08-16,159905,工银深证红利ETF,1.3400000000,1.340000,0.000000
2018-08-17,159905,工银深证红利ETF,1.3249000000,1.324900,0.000000
2018-08-20,159905,工银深证红利ETF,1.3405000000,1.340500,0.000000
2018-08-21,159905,工银深证红利ETF,1.3717000000,1.371700,0.000000
2018-08-22,159905,工银深证红利ETF,1.3597000000,1.359700,0.000000
2018-08-23,159905,工银深证红利ETF,1.3609000000,1.360900,0.000000
2018-08-24,159905,工银深证红利ETF,1.3596000000,1.359600,0.000000
2018-08-27,159905,工银深证红利ETF,1.4040000000,1.404000,0.000000
2018-08-28,159905,工银深证红利ETF,1.4017000000,1.401700,0.000000
2018-08-29,159905,工银深证红利ETF,1.3979000000,1.397900,0.000000
2018-08-30,159905,工银深证红利ETF,1.3839000000,1.383900,0.000000
2018-08-31,159905,工银深证红利ETF,1.3746000000,1.374600,0.000000
2018-09-03,159905,工银深证红利ETF,1.3662000000,1.366200,0.000000
2018-09-04,159905,工银深证红利ETF,1.3838000000,1.383800,0.000000
2018-09-05,159905,工银深证红利ETF,1.3564000000,1.356400,0.000000
2018-09-06,159905,工银深证红利ETF,1.3333000000,1.333300,0.000000
2018-09-07,159905,工银深证红利ETF,1.3364000000,1.336400,0.000000
2018-09-10,159905,工银深证红利ETF,1.3239000000,1.323900,0.000000
2018-09-11,159905,工银深证红利ETF,1.3261000000,1.326100,0.000000
2018-09-12,159905,工银深证红利ETF,1.3078000000,1.307800,0.000000
2018-09-13,159905,工银深证红利ETF,1.3218000000,1.321800,0.000000
2018-09-14,159905,工银深证红利ETF,1.3306000000,1.330600,0.000000
2018-09-17,159905,工银深证红利ETF,1.3226000000,1.322600,0.000000
2018-09-18,159905,工银深证红利ETF,1.3402000000,1.340200,0.000000
2018-09-19,159905,工银深证红利ETF,1.3654000000,1.365400,0.000000
2018-09-20,159905,工银深证红利ETF,1.3636000000,1.363600,0.000000
2018-09-21,159905,工银深证红利ETF,1.4062000000,1.406200,0.000000
2018-09-25,159905,工银深证红利ETF,1.3888000000,1.388800,0.000000
2018-09-26,159905,工银深证红利ETF,1.4056000000,1.405600,0.000000
2018-09-27,159905,工银深证红利ETF,1.4007000000,1.400700,0.000000
2018-09-28,159905,工银深证红利ETF,1.4089000000,1.408900,0.000000
2018-10-08,159905,工银深证红利ETF,1.3452000000,1.345200,0.000000
2018-10-09,159905,工银深证红利ETF,1.3448000000,1.344800,0.000000
2018-10-10,159905,工银深证红利ETF,1.3335000000,1.333500,0.000000
2018-10-11,159905,工银深证红利ETF,1.2789000000,1.278900,0.000000
2018-10-12,159905,工银深证红利ETF,1.3037000000,1.303700,0.000000
2018-10-15,159905,工银深证红利ETF,1.2848000000,1.284800,0.000000
2018-10-16,159905,工银深证红利ETF,1.2747000000,1.274700,0.000000
2018-10-17,159905,工银深证红利ETF,1.2830000000,1.283000,0.000000
2018-10-18,159905,工银深证红利ETF,1.2563000000,1.256300,0.000000
2018-10-19,159905,工银深证红利ETF,1.2904000000,1.290400,0.000000
2018-10-22,159905,工银深证红利ETF,1.3444000000,1.344400,0.000000
2018-10-23,159905,工银深证红利ETF,1.3073000000,1.307300,0.000000
2018-10-24,159905,工银深证红利ETF,1.3093000000,1.309300,0.000000
2018-10-25,159905,工银深证红利ETF,1.3122000000,1.312200,0.000000
2018-10-26,159905,工银深证红利ETF,1.3086000000,1.308600,0.000000
2018-10-29,159905,工银深证红利ETF,1.2494000000,1.249400,0.000000
2018-10-30,159905,工银深证红利ETF,1.2569000000,1.256900,0.000000
2018-10-31,159905,工银深证红利ETF,1.2759000000,1.275900,0.000000
2018-11-01,159905,工银深证红利ETF,1.2981000000,1.298100,0.000000
2018-11-02,159905,工银深证红利ETF,1.3523000000,1.352300,0.000000
2018-11-05,159905,工银深证红利ETF,1.3424000000,1.342400,0.000000
2018-11-06,159905,工银深证红利ETF,1.3322000000,1.332200,0.000000
2018-11-07,159905,工银深证红利ETF,1.3277000000,1.327700,0.000000
2018-11-08,159905,工银深证红利ETF,1.3257000000,1.325700,0.000000
2018-11-09,159905,工银深证红利ETF,1.3066000000,1.306600,0.000000
2018-11-12,159905,工银深证红利ETF,1.3262000000,1.326200,0.000000
2018-11-13,159905,工银深证红利ETF,1.3494000000,1.349400,0.000000
2018-11-14,159905,工银深证红利ETF,1.3361000000,1.336100,0.000000
2018-11-15,159905,工银深证红利ETF,1.3470000000,1.347000,0.000000
2018-11-16,159905,工银深证红利ETF,1.3648000000,1.364800,0.000000
2018-11-19,159905,工银深证红利ETF,1.3847000000,1.384700,0.000000
2018-11-20,159905,工银深证红利ETF,1.3423000000,1.342300,0.000000
2018-11-21,159905,工银深证红利ETF,1.3469000000,1.346900,0.000000
2018-11-22,159905,工银深证红利ETF,1.3440000000,1.344000,0.000000
2018-11-23,159905,工银深证红利ETF,1.3164000000,1.316400,0.000000
2018-11-26,159905,工银深证红利ETF,1.3190000000,1.319000,0.000000
2018-11-27,159905,工银深证红利ETF,1.3106000000,1.310600,0.000000
2018-11-28,159905,工银深证红利ETF,1.3374000000,1.337400,0.000000
2018-11-29,159905,工银深证红利ETF,1.3164000000,1.316400,0.000000
2018-11-30,159905,工银深证红利ETF,1.3309000000,1.330900,0.000000
2018-12-03,159905,工银深证红利ETF,1.3774000000,1.377400,0.000000
2018-12-04,159905,工银深证红利ETF,1.3722000000,1.372200,0.000000
2018-12-05,159905,工银深证红利ETF,1.3666000000,1.366600,0.000000
2018-12-06,159905,工银深证红利ETF,1.3342000000,1.334200,0.000000
2018-12-07,159905,工银深证红利ETF,1.3363000000,1.336300,0.000000
2018-12-10,159905,工银深证红利ETF,1.3135000000,1.313500,0.000000
2018-12-11,159905,工银深证红利ETF,1.3227000000,1.322700,0.000000
2018-12-12,159905,工银深证红利ETF,1.3333000000,1.333300,0.000000
2018-12-13,159905,工银深证红利ETF,1.3621000000,1.362100,0.000000
2018-12-14,159905,工银深证红利ETF,1.3402000000,1.340200,0.000000
2018-12-17,159905,工银深证红利ETF,1.3358000000,1.335800,0.000000
2018-12-18,159905,工银深证红利ETF,1.3218000000,1.321800,0.000000
2018-12-19,159905,工银深证红利ETF,1.3084000000,1.308400,0.000000
2018-12-20,159905,工银深证红利ETF,1.3063000000,1.306300,0.000000
2018-12-21,159905,工银深证红利ETF,1.2849000000,1.284900,0.000000
2018-12-24,159905,工银深证红利ETF,1.2901000000,1.290100,0.000000
2018-12-25,159905,工银深证红利ETF,1.2842000000,1.284200,0.000000
2018-12-26,159905,工银深证红利ETF,1.2779000000,1.277900,0.000000
2018-12-27,159905,工银深证红利ETF,1.2715000000,1.271500,0.000000
2018-12-28,159905,工银深证红利ETF,1.2807000000,1.280700,0.000000
2018-12-31,159905,工银深证红利ETF,1.2806000000,1.280600,0.000000
2019-01-02,159905,工银深证红利ETF,1.2671000000,1.267100,0.000000
2019-01-03,159905,工银深证红利ETF,1.2632000000,1.263200,0.000000
2019-01-04,159905,工银深证红利ETF,1.2977000000,1.297700,0.000000
2019-01-07,159905,工银深证红利ETF,1.3099000000,1.309900,0.000000
2019-01-08,159905,工银深证红利ETF,1.3074000000,1.307400,0.000000
2019-01-09,159905,工银深证红利ETF,1.3347000000,1.334700,0.000000
2019-01-10,159905,工银深证红利ETF,1.3341000000,1.334100,0.000000
2019-01-11,159905,工银深证红利ETF,1.3447000000,1.344700,0.000000
2019-01-14,159905,工银深证红利ETF,1.3333000000,1.333300,0.000000
2019-01-15,159905,工银深证红利ETF,1.3678000000,1.367800,0.000000
2019-01-16,159905,工银深证红利ETF,1.3673000000,1.367300,0.000000
2019-01-17,159905,工银深证红利ETF,1.3567000000,1.356700,0.000000
2019-01-18,159905,工银深证红利ETF,1.3802000000,1.380200,0.000000
2019-01-21,159905,工银深证红利ETF,1.3853000000,1.385300,0.000000
2019-01-22,159905,工银深证红利ETF,1.3643000000,1.364300,0.000000
2019-01-23,159905,工银深证红利ETF,1.3677000000,1.367700,0.000000
2019-01-24,159905,工银深证红利ETF,1.3776000000,1.377600,0.000000
2019-01-25,159905,工银深证红利ETF,1.3932000000,1.393200,0.000000
2019-01-28,159905,工银深证红利ETF,1.3999000000,1.399900,0.000000
2019-01-29,159905,工银深证红利ETF,1.4120000000,1.412000,0.000000
2019-01-30,159905,工银深证红利ETF,1.4000000000,1.400000,0.000000
2019-01-31,159905,工银深证红利ETF,1.4249000000,1.424900,0.000000
2019-02-01,159905,工银深证红利ETF,1.4475000000,1.447500,0.000000
2019-02-11,159905,工银深证红利ETF,1.4877000000,1.487700,0.000000
2019-02-12,159905,工银深证红利ETF,1.4966000000,1.496600,0.000000
2019-02-13,159905,工银深证红利ETF,1.5210000000,1.521000,0.000000
2019-02-14,159905,工银深证红利ETF,1.5284000000,1.528400,0.000000
2019-02-15,159905,工银深证红利ETF,1.4961000000,1.496100,0.000000
2019-02-18,159905,工银深证红利ETF,1.5511000000,1.551100,0.000000
2019-02-19,159905,工银深证红利ETF,1.5475000000,1.547500,0.000000
2019-02-20,159905,工银深证红利ETF,1.5604000000,1.560400,0.000000
2019-02-21,159905,工银深证红利ETF,1.5559000000,1.555900,0.000000
2019-02-22,159905,工银深证红利ETF,1.5808000000,1.580800,0.000000
2019-02-25,159905,工银深证红利ETF,1.6650000000,1.665000,0.000000
2019-02-26,159905,工银深证红利ETF,1.6365000000,1.636500,0.000000
2019-02-27,159905,工银深证红利ETF,1.6284000000,1.628400,0.000000
2019-02-28,159905,工银深证红利ETF,1.6260000000,1.626000,0.000000
2019-03-01,159905,工银深证红利ETF,1.6659000000,1.665900,0.000000
2019-03-04,159905,工银深证红利ETF,1.7132000000,1.713200,0.000000
2019-03-05,159905,工银深证红利ETF,1.7368000000,1.736800,0.000000
2019-03-06,159905,工银深证红利ETF,1.7476000000,1.747600,0.000000
2019-03-07,159905,工银深证红利ETF,1.7148000000,1.714800,0.000000
2019-03-08,159905,工银深证红利ETF,1.6584000000,1.658400,0.000000
2019-03-11,159905,工银深证红利ETF,1.7050000000,1.705000,0.000000
2019-03-12,159905,工银深证红利ETF,1.7227000000,1.722700,0.000000
2019-03-13,159905,工银深证红利ETF,1.6918000000,1.691800,0.000000
2019-03-14,159905,工银深证红利ETF,1.6705000000,1.670500,0.000000
2019-03-15,159905,工银深证红利ETF,1.7086000000,1.708600,0.000000
2019-03-18,159905,工银深证红利ETF,1.7741000000,1.774100,0.000000
2019-03-19,159905,工银深证红利ETF,1.7621000000,1.762100,0.000000
2019-03-20,159905,工银深证红利ETF,1.7581000000,1.758100,0.000000
2019-03-21,159905,工银深证红利ETF,1.7564000000,1.756400,0.000000
2019-03-22,159905,工银深证红利ETF,1.7514000000,1.751400,0.000000
2019-03-25,159905,工银深证红利ETF,1.7104000000,1.710400,0.000000
2019-03-26,159905,工银深证红利ETF,1.6984000000,1.698400,0.000000
2019-03-27,159905,工银深证红利ETF,1.7262000000,1.726200,0.000000
2019-03-28,159905,工银深证红利ETF,1.7272000000,1.727200,0.000000
2019-03-29,159905,工银深证红利ETF,1.8010000000,1.801000,0.000000
2019-04-01,159905,工银深证红利ETF,1.8606000000,1.860600,0.000000
2019-04-02,159905,工银深证红利ETF,1.8502000000,1.850200,0.000000
2019-04-03,159905,工银深证红利ETF,1.8628000000,1.862800,0.000000
2019-04-04,159905,工银深证红利ETF,1.8909000000,1.890900,0.000000
2019-04-08,159905,工银深证红利ETF,1.8898000000,1.889800,0.000000
2019-04-09,159905,工银深证红利ETF,1.9312000000,1.931200,0.000000
2019-04-10,159905,工银深证红利ETF,1.9463000000,1.946300,0.000000
2019-04-11,159905,工银深证红利ETF,1.8871000000,1.887100,0.000000
2019-04-12,159905,工银深证红利ETF,1.8780000000,1.878000,0.000000
2019-04-15,159905,工银深证红利ETF,1.8757000000,1.875700,0.000000
2019-04-16,159905,工银深证红利ETF,1.9172000000,1.917200,0.000000
2019-04-17,159905,工银深证红利ETF,1.9238000000,1.923800,0.000000
2019-04-18,159905,工银深证红利ETF,1.9180000000,1.918000,0.000000
2019-04-19,159905,工银深证红利ETF,1.9630000000,1.963000,0.000000
2019-04-22,159905,工银深证红利ETF,1.9106000000,1.910600,0.000000
2019-04-23,159905,工银深证红利ETF,1.9065000000,1.906500,0.000000
2019-04-24,159905,工银深证红利ETF,1.9130000000,1.913000,0.000000
2019-04-25,159905,工银深证红利ETF,1.8686000000,1.868600,0.000000
2019-04-26,159905,工银深证红利ETF,1.8410000000,1.841000,0.000000
2019-04-29,159905,工银深证红利ETF,1.8478000000,1.847800,0.000000
2019-04-30,159905,工银深证红利ETF,1.8545000000,1.854500,0.000000
2019-05-06,159905,工银深证红利ETF,1.7166000000,1.716600,0.000000
2019-05-07,159905,工银深证红利ETF,1.7558000000,1.755800,0.000000
2019-05-08,159905,工银深证红利ETF,1.7280000000,1.728000,0.000000
2019-05-09,159905,工银深证红利ETF,1.7029000000,1.702900,0.000000
2019-05-10,159905,工银深证红利ETF,1.7758000000,1.775800,0.000000
2019-05-13,159905,工银深证红利ETF,1.7568000000,1.756800,0.000000
2019-05-14,159905,工银深证红利ETF,1.7480000000,1.748000,0.000000
2019-05-15,159905,工银深证红利ETF,1.8030000000,1.803000,0.000000
2019-05-16,159905,工银深证红利ETF,1.8045000000,1.804500,0.000000
2019-05-17,159905,工银深证红利ETF,1.7562000000,1.756200,0.000000
2019-05-20,159905,工银深证红利ETF,1.7299000000,1.729900,0.000000
2019-05-21,159905,工银深证红利ETF,1.7595000000,1.759500,0.000000
2019-05-22,159905,工银深证红利ETF,1.7467000000,1.746700,0.000000
2019-05-23,159905,工银深证红利ETF,1.6975000000,1.697500,0.000000
2019-05-24,159905,工银深证红利ETF,1.7093000000,1.709300,0.000000
2019-05-27,159905,工银深证红利ETF,1.7371000000,1.737100,0.000000
2019-05-28,159905,工银深证红利ETF,1.7662000000,1.766200,0.000000
2019-05-29,159905,工银深证红利ETF,1.7565000000,1.756500,0.000000
2019-05-30,159905,工银深证红利ETF,1.7486000000,1.748600,0.000000
2019-05-31,159905,工银深证红利ETF,1.7419000000,1.741900,0.000000
2019-06-03,159905,工银深证红利ETF,1.7389000000,1.738900,0.000000
2019-06-04,159905,工银深证红利ETF,1.7189000000,1.718900,0.000000
2019-06-05,159905,工银深证红利ETF,1.7274000000,1.727400,0.000000
2019-06-06,159905,工银深证红利ETF,1.7039000000,1.703900,0.000000
2019-06-10,159905,工银深证红利ETF,1.7327000000,1.732700,0.000000
2019-06-11,159905,工银深证红利ETF,1.7984000000,1.798400,0.000000
2019-06-12,159905,工银深证红利ETF,1.7800000000,1.780000,0.000000
2019-06-13,159905,工银深证红利ETF,1.7704000000,1.770400,0.000000
2019-06-14,159905,工银深证红利ETF,1.7527000000,1.752700,0.000000
2019-06-17,159905,工银深证红利ETF,1.7434000000,1.743400,0.000000
2019-06-18,159905,工银深证红利ETF,1.7500000000,1.750000,0.000000
2019-06-19,159905,工银深证红利ETF,1.7725000000,1.772500,0.000000
2019-06-20,159905,工银深证红利ETF,1.8272000000,1.827200,0.000000
2019-06-21,159905,工银深证红利ETF,1.8219000000,1.821900,0.000000
2019-06-24,159905,工银深证红利ETF,1.8278000000,1.827800,0.000000
2019-06-25,159905,工银深证红利ETF,1.8096000000,1.809600,0.000000
2019-06-26,159905,工银深证红利ETF,1.8056000000,1.805600,0.000000
2019-06-27,159905,工银深证红利ETF,1.8310000000,1.831000,0.000000
2019-06-28,159905,工银深证红利ETF,1.8302000000,1.830200,0.000000
2019-06-30,159905,工银深证红利ETF,1.8301000000,1.830100,0.000000
2019-07-01,159905,工银深证红利ETF,1.9055000000,1.905500,0.000000
2019-07-02,159905,工银深证红利ETF,1.9137000000,1.913700,0.000000
2019-07-03,159905,工银深证红利ETF,1.8837000000,1.883700,0.000000
2019-07-04,159905,工银深证红利ETF,1.8756000000,1.875600,0.000000
2019-07-05,159905,工银深证红利ETF,1.9068000000,1.906800,0.000000
2019-07-08,159905,工银深证红利ETF,1.8695000000,1.869500,0.000000
2019-07-09,159905,工银深证红利ETF,1.8675000000,1.867500,0.000000
2019-07-10,159905,工银深证红利ETF,1.8670000000,1.867000,0.000000
2019-07-11,159905,工银深证红利ETF,1.8617000000,1.861700,0.000000
2019-07-12,159905,工银深证红利ETF,1.8865000000,1.886500,0.000000
2019-07-15,159905,工银深证红利ETF,1.8948000000,1.894800,0.000000
2019-07-16,159905,工银深证红利ETF,1.8765000000,1.876500,0.000000
2019-07-17,159905,工银深证红利ETF,1.8750000000,1.875000,0.000000
2019-07-18,159905,工银深证红利ETF,1.8529000000,1.852900,0.000000
2019-07-19,159905,工银深证红利ETF,1.8734000000,1.873400,0.000000
2019-07-22,159905,工银深证红利ETF,1.8699000000,1.869900,0.000000
2019-07-23,159905,工银深证红利ETF,1.8638000000,1.863800,0.000000
2019-07-24,159905,工银深证红利ETF,1.8684000000,1.868400,0.000000
2019-07-25,159905,工银深证红利ETF,1.8869000000,1.886900,0.000000
2019-07-26,159905,工银深证红利ETF,1.8836000000,1.883600,0.000000
2019-07-29,159905,工银深证红利ETF,1.8846000000,1.884600,0.000000
2019-07-30,159905,工银深证红利ETF,1.8949000000,1.894900,0.000000
2019-07-31,159905,工银深证红利ETF,1.8736000000,1.873600,0.000000
2019-08-01,159905,工银深证红利ETF,1.8547000000,1.854700,0.000000
2019-08-02,159905,工银深证红利ETF,1.8280000000,1.828000,0.000000
2019-08-05,159905,工银深证红利ETF,1.7965000000,1.796500,0.000000
2019-08-06,159905,工银深证红利ETF,1.7947000000,1.794700,0.000000
2019-08-07,159905,工银深证红利ETF,1.7822000000,1.782200,0.000000
2019-08-08,159905,工银深证红利ETF,1.8107000000,1.810700,0.000000
2019-08-09,159905,工银深证红利ETF,1.7823000000,1.782300,0.000000
2019-08-12,159905,工银深证红利ETF,1.8166000000,1.816600,0.000000
2019-08-13,159905,工银深证红利ETF,1.7981000000,1.798100,0.000000
2019-08-14,159905,工银深证红利ETF,1.8074000000,1.807400,0.000000
2019-08-15,159905,工银深证红利ETF,1.8101000000,1.810100,0.000000
2019-08-16,159905,工银深证红利ETF,1.8161000000,1.816100,0.000000
2019-08-19,159905,工银深证红利ETF,1.8528000000,1.852800,0.000000
2019-08-20,159905,工银深证红利ETF,1.8565000000,1.856500,0.000000
2019-08-21,159905,工银深证红利ETF,1.8556000000,1.855600,0.000000
2019-08-22,159905,工银深证红利ETF,1.8685000000,1.868500,0.000000
2019-08-23,159905,工银深证红利ETF,1.8708000000,1.870800,0.000000
2019-08-26,159905,工银深证红利ETF,1.8403000000,1.840300,0.000000
2019-08-27,159905,工银深证红利ETF,1.8788000000,1.878800,0.000000
2019-08-28,159905,工银深证红利ETF,1.8860000000,1.886000,0.000000
2019-08-29,159905,工银深证红利ETF,1.8816000000,1.881600,0.000000
2019-08-30,159905,工银深证红利ETF,1.8977000000,1.897700,0.000000
2019-09-02,159905,工银深证红利ETF,1.9248000000,1.924800,0.000000
2019-09-03,159905,工银深证红利ETF,1.9295000000,1.929500,0.000000
2019-09-04,159905,工银深证红利ETF,1.9434000000,1.943400,0.000000
2019-09-05,159905,工银深证红利ETF,1.9476000000,1.947600,0.000000
2019-09-06,159905,工银深证红利ETF,1.9525000000,1.952500,0.000000
2019-09-09,159905,工银深证红利ETF,1.9571000000,1.957100,0.000000
2019-09-10,159905,工银深证红利ETF,1.9542000000,1.954200,0.000000
2019-09-11,159905,工银深证红利ETF,1.9235000000,1.923500,0.000000
2019-09-12,159905,工银深证红利ETF,1.9432000000,1.943200,0.000000
2019-09-16,159905,工银深证红利ETF,1.9264000000,1.926400,0.000000
2019-09-17,159905,工银深证红利ETF,1.9011000000,1.901100,0.000000
2019-09-18,159905,工银深证红利ETF,1.9147000000,1.914700,0.000000
2019-09-19,159905,工银深证红利ETF,1.9223000000,1.922300,0.000000
2019-09-20,159905,工银深证红利ETF,1.9296000000,1.929600,0.000000
2019-09-23,159905,工银深证红利ETF,1.9033000000,1.903300,0.000000
2019-09-24,159905,工银深证红利ETF,1.9043000000,1.904300,0.000000
2019-09-25,159905,工银深证红利ETF,1.8966000000,1.896600,0.000000
2019-09-26,159905,工银深证红利ETF,1.8759000000,1.875900,0.000000
2019-09-27,159905,工银深证红利ETF,1.8805000000,1.880500,0.000000
2019-09-30,159905,工银深证红利ETF,1.8662000000,1.866200,0.000000
2019-10-08,159905,工银深证红利ETF,1.8977000000,1.897700,0.000000
2019-10-09,159905,工银深证红利ETF,1.8943000000,1.894300,0.000000
2019-10-10,159905,工银深证红利ETF,1.8983000000,1.898300,0.000000
2019-10-11,159905,工银深证红利ETF,1.9144000000,1.914400,0.000000
2019-10-14,159905,工银深证红利ETF,1.9322000000,1.932200,0.000000
2019-10-15,159905,工银深证红利ETF,1.9249000000,1.924900,0.000000
2019-10-16,159905,工银深证红利ETF,1.9184000000,1.918400,0.000000
2019-10-17,159905,工银深证红利ETF,1.9137000000,1.913700,0.000000
2019-10-18,159905,工银深证红利ETF,1.8881000000,1.888100,0.000000
2019-10-21,159905,工银深证红利ETF,1.9135000000,1.913500,0.000000
2019-10-22,159905,工银深证红利ETF,1.9177000000,1.917700,0.000000
2019-10-23,159905,工银深证红利ETF,1.9056000000,1.905600,0.000000
2019-10-24,159905,工银深证红利ETF,1.9053000000,1.905300,0.000000
2019-10-25,159905,工银深证红利ETF,1.9251000000,1.925100,0.000000
2019-10-28,159905,工银深证红利ETF,1.9312000000,1.931200,0.000000
2019-10-29,159905,工银深证红利ETF,1.9514000000,1.951400,0.000000
2019-10-30,159905,工银深证红利ETF,1.9382000000,1.938200,0.000000
2019-10-31,159905,工银深证红利ETF,1.9399000000,1.939900,0.000000
2019-11-01,159905,工银深证红利ETF,1.9995000000,1.999500,0.000000
2019-11-04,159905,工银深证红利ETF,2.0075000000,2.007500,0.000000
2019-11-05,159905,工银深证红利ETF,2.0178000000,2.017800,0.000000
2019-11-06,159905,工银深证红利ETF,2.0025000000,2.002500,0.000000
2019-11-07,159905,工银深证红利ETF,2.0076000000,2.007600,0.000000
2019-11-08,159905,工银深证红利ETF,2.0042000000,2.004200,0.000000
2019-11-11,159905,工银深证红利ETF,1.9604000000,1.960400,0.000000
2019-11-12,159905,工银深证红利ETF,1.9521000000,1.952100,0.000000
2019-11-13,159905,工银深证红利ETF,1.9518000000,1.951800,0.000000
2019-11-14,159905,工银深证红利ETF,1.9493000000,1.949300,0.000000
2019-11-15,159905,工银深证红利ETF,1.9333000000,1.933300,0.000000
2019-11-18,159905,工银深证红利ETF,1.9477000000,1.947700,0.000000
2019-11-19,159905,工银深证红利ETF,1.9664000000,1.966400,0.000000
2019-11-20,159905,工银深证红利ETF,1.9476000000,1.947600,0.000000
